"";"classe 1";"classe 2";"classe 3";"classe 4"
"meritorio";0,029;0,253;0,988;0,366
"mercosul";0,004;0,076;0,298;0,802
"melar";0,063;0,761;0,321;0,007
"marino";0,078;0,029;0,163;0,002
"marcus";0,005;0,104;0,387;0,136
"marcha";0,906;0,448;0,988;0,366
"marcante";0,207;0,611;0,988;0,087
"luigi";0,051;0,253;0,298;0
"loman";0,063;0;0,321;0,035
"locucao";0,051;0,008;0,298;0,802
"livraria";0,051;0,016;0,298;0
"linde";0,051;0,076;0,298;0
"limpeza";0,051;0,016;0,298;0
"liii";0,207;0;0,298;0,027
"liberado";0;0,102;0,321;0,155
"lavagem";0,063;0,003;0,321;0,461
"lando";0,051;0,016;0;0,027
"lancamento";0,568;0,164;0,298;0,802
"laico";0,051;0,016;0,298;0
"kassio";0,568;0,611;0,298;0,087
"jair";0,051;0,448;0,988;0,291
"it";0,188;0,104;0,483;0,001
"iorque";0,063;0,022;0,321;0
"inverter";0,207;0,043;0,988;0,366
"inveridico";0,051;0,016;0,298;0
"intimidar";0,078;0,938;0,347;0,02
"intermediacao";0,051;0,611;0,298;0,003
"interligar";0,906;0,076;0,988;0,087
"interagir";0,207;0,253;0,298;0,003
"injuncao";0,134;0,448;0,298;0,119
"inidoneo";0;0,076;0,298;0,027
"informatizado";0,612;0,356;0;0,454
"ineficacia";0,419;0,253;0,298;0,291
"indultado";0,051;0;0,298;0,119
"indulgenciar";0,393;0,097;0,375;0,724
"individualizacao";0,051;0,016;0;0,119
"indenizar";0,051;0,253;0,298;0
"indelevel";0,568;0,448;0,298;0,687
"incondicional";0,051;0,076;0,298;0
"inconcebivel";0,207;0,611;0;0,366
"inaugural";0,419;0,164;0,298;0,119
"inaudito";0;0,016;0,033;0,027
"inabilitacao";0,906;0,008;0,298;0,027
"impresso";0,316;0,029;0,347;0
"impressionar";0,063;0,003;0,321;0,461
"ilacao";0,078;0,186;0,347;0,374
"idh";0,078;0,029;0;0,374
"id";0,568;0,076;0,298;0,003
"hungria";0,811;0,139;0,347;0,02
"homenagear";0,207;0,164;0,298;0,687
"hermeneuticamente";0,051;0;0,298;0,027
"government";0,188;0,104;0,483;0,001
"goulart";0,188;0,002;0,483;0,136
"genese";0,906;0,164;0,284;0,027
"gees";0,256;0,022;0,908;0,001
"fundante";0,051;0,008;0,988;0,366
"freedom";0,12;0,054;0,407;0
"forcoso";0,906;0,253;0,284;0,687
"fome";0,078;0,029;0,347;0
"fnde";0,756;0,102;0,221;0,527
"fitossanitario";0,12;0,054;0,407;0
"fiscalizador";0,207;0,164;0,988;0,802
"findar";0,134;0,448;0,298;0,119
"filosofia";0,063;0,022;0,321;0
"ferimento";0,207;0,9;0,298;0,087
"fascismo";0,568;0,076;0,298;0,003
"falecer";0,096;0,097;0,726;0,724
"facury";0,051;0,016;0;0,366
"facto";0,906;0,448;0,298;0,802
"extirpar";0,419;0,253;0,988;0,687
"exploratorio";0,063;0,022;0,321;0
"exorbitar";0,568;0,164;0,298;0,802
"exatidao";0,568;0,448;0,988;0,802
"estoque";0,051;0,076;0,298;0
"estereotipo";0,051;0,076;0,298;0
"estabilizacao";0,207;0,001;0,298;0,119
"espelhar";0,419;0,043;0,298;0,027
"escravidao";0,078;0,029;0,347;0
"escorreito";0,679;0,091;0,908;0,155
"esclarecedor";0;0,016;0,298;0,802
"escassez";0,051;0,016;0,298;0
"erroneo";0,256;0,305;0,321;0,527
"erradicacao";0,051;0,016;0,298;0
"equilibrar";0,051;0,164;0,298;0,291
"episodio";0,051;0,448;0,284;0,687
"entrante";0,568;0,016;0,298;0
"emprestimo";0,207;0,016;0,033;0,018
"emanacao";0,051;0,043;0,298;0,687
"elegivel";0,256;0,333;0,321;0,007
"editorial";0,051;0,076;0,298;0
"dworkin";0,12;0,054;0,407;0
"doutorado";0,063;0,333;0,321;0,001
"dissonante";0,207;0,9;0,298;0,087
"dissociar";0,207;0,448;0,033;0,366
"dirimir";0,134;0,9;0,988;0,119
"diogo";0,15;0,427;0,442;0,307
"diocese";0,063;0,022;0,321;0
"dialogo";0,256;0,333;0;0,155
"devedor";0,029;0,076;0,033;0,119
"desmonte";0,207;0,016;0,298;0
"descontinuidade";0,207;0,611;0;0,119
"descabe";0,301;0,305;0,321;0,155
"derrotar";0,051;0,008;0,298;0,802
"densificacao";0,207;0,164;0,298;0,687
"demasia";0,207;0,043;0,033;0,027
"deformacao";0,679;0,003;0,321;0,035
"culpabilidade";0,063;0,018;0,321;0,958
"corporacao";0,051;0,611;0,298;0,003
"convergente";0,756;0,718;0,221;0,155
"control";0,188;0,798;0,483;0,157
"contraindicacao";0,568;0,016;0,298;0
"consanguineos";0,051;0;0,298;0,027
"conotacao";0,051;0,611;0,298;0,003
"congregar";0,004;0,253;0,298;0,366
"conceituado";0,078;0,436;0,347;0,002
"compulsoriedade";0,051;0,016;0,298;0
"co";0,079;0,022;0,321;0,187
"civilizacao";0,051;0,016;0,298;0
"circunstancial";0,419;0,611;0,988;0,802
"cessacao";0,906;0,164;0,988;0,119
"cerimoniar";0,078;0,029;0,347;0
"cartao";0,051;0,016;0,988;0
"caribe";0,063;0,022;0,321;0
"capturar";0,063;0,022;0,321;0
"brevidade";0;0,253;0,298;0,119
"bonavides";0,096;0,189;0,375;0,001
"bilionario";0,051;0,016;0,284;0
"aventar";0,004;0,611;0,298;0,119
"autogestao";0,051;0,016;0;0,119
"autodeclarada";0,207;0,016;0,298;0
"autocratico";0,063;0,102;0,321;0
"atmosfera";0,063;0,102;0,321;0
"assecuratorias";0,134;0,253;0,988;0,802
"arrematar";0,207;0,448;0,298;0,291
"armazenagem";0,051;0,016;0,298;0
"amir";0,051;0,016;0;0,027
"amicus";0,001;0,075;0,442;0,454
"ambiguidade";0,906;0,611;0,298;0,291
"almejar";0,419;0,9;0,988;0,366
"alma";0,679;0,022;0,321;0,001
"alicercar";0,568;0,253;0,298;0,018
"africano";0,051;0,016;0,298;0
"ademar";0,003;0,208;0,587;0,248
"acontecimento";0,256;0,718;0,321;0,187
"abolicao";0,051;0,9;0,298;0,018
"zur";0,188;0,104;0,387;0,017
"yale";0,096;0,862;0,375;0,052
"xxvii";0,679;0,091;0,321;0,461
"wilson";0,489;0,259;0,407;0,02
"visitar";0,078;0,436;0,347;0,002
"vigiar";0,04;0,436;0,347;0,579
"verter";0,679;0,305;0,908;0,461
"verfassung";0,239;0,687;0,261;0,404
"usufruir";0,256;0,102;0,321;0,001
"uniformidade";0,489;0,04;0,622;0,078
"ufrgs";0,756;0,022;0,321;0,007
"tripartite";0,316;0,139;0,347;0,002
"transformado";0,301;0,102;0,321;0,187
"transcricao";0,301;0,718;0,321;0,461
"trajetoria";0,096;0,189;0,726;0,007
"torre";0,063;0,022;0,908;0
"torpeza";0,756;0,018;0,321;0,035
"togado";0,063;0;0,321;0,155
"sustentabilidade";0,811;0,029;0,347;0,002
"superintendencia";0,612;0,098;0,442;0,454
"subproduto";0,063;0,022;0,321;0
"subnacional";0,063;0,003;0,321;0,461
"state";0,15;0,356;0,442;0,005
"sorteio";0,256;0;0,321;0,035
"sopesamento";0,063;0;0,321;0,155
"sobrevivencia";0,256;0,022;0,321;0
"sitio";0,256;0,102;0;0,155
"sinonimo";0,063;0,305;0,321;0,187
"sindicom";0,003;0,208;0,587;0,248
"similitude";0,301;0,102;0,321;0,187
"sihd";0,078;0,029;0,347;0
"sf";0,316;0,533;0,01;0,201
"sequestro";0,679;0,305;0,908;0,461
"selma";0,256;0;0,321;0,035
"secular";0,063;0,333;0,908;0,007
"saliente";0,079;0,305;0,321;0,035
"russia";0,096;0,04;0,375;0
"ruptura";0,063;0,333;0,321;0,001
"rotular";0,756;0,761;0,321;0,527
"revelia";0,256;0,018;0,908;0,155
"retroagir";0;0,102;0,321;0,155
"restaurante";0,063;0,022;0,321;0
"respe";0,116;0,359;0,375;0,059
"resistir";0,256;0,305;0,321;0,527
"rescindir";0,679;0,102;0,321;0,007
"repisar";0,756;0,718;0,908;0,461
"relegar";0,079;0,761;0,221;0,035
"refem";0,12;0,209;0,622;0,9
"redistribuicao";0,198;0,436;0,821;0,579
"reafirmacao";0,079;0,761;0,321;0,461
"reabrir";0,078;0;0,347;0,046
"raul";0,679;0,333;0,321;0,045
"ranco";0,063;0,022;0,321;0
"racao";0,612;0,075;0;0,103
"querido";0,679;0,305;0,321;0,958
"pulverizacao";0,811;0,029;0,01;0,374
"psiquico";0,063;0,102;0,321;0
"protetor";0,063;0,333;0,321;0,001
"proeminencia";0,256;0,102;0,221;0,045
"prieur";0,063;0,022;0,321;0
"presid";0,063;0,102;0;0,035
"predio";0,063;0,022;0,321;0
"peste";0,096;0,04;0,375;0
"pericial";0,393;0,016;0,375;0,263
"pericia";0,063;0,333;0,321;0,001
"perdimento";0,078;0;0,347;0,046
"perceptivel";0,063;0,022;0,321;0
"pars";0,013;0,102;0,02;0,035
"parado";0,063;0,102;0,321;0
"papa";0,063;0,333;0,321;0,001
"pacheco";0,256;0,718;0,001;0,155
"orbitar";0,316;0,043;0,821;0,201
"onda";0,256;0,022;0,321;0
"ofensiva";0,063;0,333;0,321;0,001
"oeste";0,096;0,04;0,112;0,007
"numerico";0,096;0,359;0,112;0,724
"noronha";0,669;0,075;0,442;0,057
"nomenclatura";0,756;0,333;0,908;0,527
"netto";0,013;0,022;0,321;0,527
"nativo";0,063;0,022;0,321;0
"moradia";0,063;0,022;0,321;0
"monta";0,301;0,022;0,321;0,045
"mocao";0,063;0,003;0,321;0,461
"mj";0,393;0,04;0,375;0,001
"mi";0;0,022;0,321;0,035
"mento";0,756;0,305;0,321;0,461
"mato";0,669;0,356;0,442;0,307
"materno";0,078;0,029;0,347;0
"manobra";0,063;0,305;0,908;0,527
"manha";0,198;0,436;0,163;0,201
"luiza";0,15;0,075;0,442;0
"ltda";0,079;0,104;0,483;0,654
"lote";0,078;0,029;0,347;0
"localizacao";0,256;0,022;0,321;0
"litis";0,301;0,305;0,908;0,035
"lisboa";0,063;0,022;0,321;0
"lingua";0,256;0,333;0,908;0,045
"linear";0,489;0,04;0,622;0,078
"limitrofe";0,063;0,718;0,321;0,045
"leniencia";0,756;0,018;0,321;0,035
"leigo";0,063;0,003;0,321;0,461
"lacerda";0,022;0,075;0,442;0,891
"juan";0,078;0,139;0,347;0
"jairo";0,078;0,436;0,347;0,002
"ist";0,15;0,075;0,442;0
"irredutibilidade";0,063;0,718;0;0,155
"irrecusavel";0,063;0,018;0,321;0,958
"ira";0,316;0,533;0,347;0,374
"invasivo";0,063;0,102;0,321;0
"interditar";0,04;0,139;0,347;0,867
"integrativo";0,256;0,091;0,321;0,958
"insuperavel";0,756;0,761;0,321;0,527
"insumo";0,063;0,102;0,321;0
"insubsistente";0;0,102;0,321;0,035
"instrumentalidade";0,301;0,305;0,321;0,155
"insinuar";0,063;0,003;0,321;0,461
"inoperante";0,811;0,938;0,01;0,201
"infirmar";0,301;0,091;0,321;0,035
"incondicionado";0,063;0;0,321;0,035
"inaplicavel";0,301;0,305;0,321;0,155
"impreciso";0,079;0,718;0,321;0,155
"imprecisao";0,679;0,022;0,321;0,001
"ilheu";0,063;0,022;0,321;0
"humilhacao";0,063;0,022;0,321;0
"hostilizar";0,013;0,102;0,908;0,461
"hostil";0,078;0,533;0,347;0,107
"honesto";0,063;0,102;0,321;0
"honestidade";0,078;0,533;0,347;0,107
"homoafetiva";0,679;0,102;0,321;0,007
"golpe";0,063;0,102;0,321;0
"giro";0,013;0,761;0,321;0,155
"gerador";0,063;0,305;0,321;0,187
"gay";0,756;0,022;0,321;0,007
"funset";0,756;0,022;0;0,035
"fundo_penitenciario_nacional";0,256;0,018;0,908;0,155
"fundantes";0,811;0,043;0,347;0,201
"funcionalidade";0,679;0,305;0,321;0,958
"frete";0,308;0,208;0,587;0,009
"fraternidade";0,096;0,04;0,375;0
"festa";0,063;0,022;0,321;0
"faceta";0,063;0,022;0,321;0
"fabio";0,198;0,436;0,821;0,579
"extravasamento";0,063;0,003;0,321;0,461
"extrajudicial";0,756;0,305;0,908;0,155
"exsurgir";0,679;0,091;0,321;0,461
"explicitacao";0,679;0,018;0,321;0,155
"ethos";0,078;0,029;0,347;0
"etario";0,063;0,022;0,321;0
"estratagema";0,063;0,102;0;0,958
"estocolmo";0,063;0,022;0,321;0
"esposar";0,679;0,018;0,321;0,155
"espanha";0,063;0,102;0,321;0
"esdruxular";0,063;0,305;0,321;0,187
"errar";0,811;0,186;0,347;0,579
"engenharia";0,078;0,043;0,01;0,046
"encetar";0,316;0,938;0,347;0,107
"en";0,063;0,022;0,321;0
"elucidativo";0,301;0,761;0,221;0,155
"eco";0,679;0,761;0,321;0,187
"du";0,063;0,022;0,321;0
"dorio";0,063;0,091;0,321;0,527
"doente";0,063;0,102;0,321;0
"diversificado";0,063;0,022;0,321;0
"dissonancia";0,679;0,018;0,321;0,155
"discrimen";0,063;0,003;0,321;0,461
"discente";0,078;0,139;0,347;0
"diferido";0,063;0;0,321;0,035
"diapasao";0,063;0,003;0,908;0,155
"devastador";0,063;0,022;0,321;0
"deturpacao";0,256;0,718;0,02;0,461
"desvantagem";0,256;0,761;0,321;0,045
"destrutivo";0,063;0,022;0,321;0
"destoar";0,756;0,333;0,321;0,187
"desporto";0,063;0,761;0,321;0,007
"despido";0,756;0,305;0,321;0,461
"despercebido";0,301;0,333;0,221;0,461
"despejo";0,063;0,022;0,321;0
"despedida";0,256;0,022;0,321;0
"desfrutar";0,063;0,022;0,908;0
"desestimular";0,063;0,022;0,321;0
"desequilibrar";0,063;0,333;0,908;0,007
"descurar";0,256;0,718;0,321;0,187
"desconstituicao";0;0,102;0,321;0,155
"descarte";0,096;0,04;0,375;0
"desatender";0,013;0,761;0,908;0,035
"desatar";0,301;0,305;0,321;0,155
"desaconselhar";0;0,022;0,321;0,461
"derradeiro";0,679;0,305;0,321;0,958
"derechos";0,078;0,029;0,347;0
"debito";0,12;0,04;0,069;0,078
"culposo";0,12;0,209;0,407;0,488
"corporativo";0,096;0,189;0,112;0,052
"cooperativo";0,756;0,333;0,02;0,461
"contramajoritaria";0,316;0,043;0,347;0,579
"contradizer";0,256;0,305;0,321;0,527
"contextualizar";0,079;0,333;0,321;0,958
"consultor";0,256;0,022;0,02;0,045
"consuetudinario";0,063;0,102;0,321;0
"conduto";0,063;0,761;0,321;0,007
"concorrencial";0,679;0,761;0,321;0,187
"conciliacao";0,756;0,333;0,321;0,187
"comunhao";0,256;0,718;0,908;0,527
"compelir";0,256;0,091;0,321;0,958
"coligir";0,078;0;0,347;0,046
"colegialidade";0,001;0,761;0,321;0,035
"col";0,679;0,022;0;0,035
"ciume";0,063;0,102;0,321;0
"cirurgiao";0,063;0,022;0,321;0
"cifra";0,063;0,022;0,001;0,045
"choice";0,15;0,356;0,442;0,005
"chancela";0,256;0,018;0,221;0,035
"chance";0,256;0,718;0,321;0,187
"certificar";0,679;0,022;0,908;0,007
"censorio";0,063;0,102;0,321;0
"cego";0,063;0,305;0,908;0,527
"catolico";0,063;0,022;0,321;0
"castrense";0,256;0,022;0,321;0
"carcerario";0,063;0,091;0,321;0,527
"capricho";0,078;0,186;0,821;0,867
"calumniandi";0,256;0,022;0,321;0
"buenos";0,063;0,102;0,321;0
"barcelona";0,063;0,022;0,321;0
"barbalho";0,063;0,333;0,321;0,001
"baker";0,063;0,022;0,321;0
"autuante";0,063;0,102;0,321;0
"autelar";0,001;0,569;0,375;0,059
"audiovisual";0,063;0,102;0,001;0,187
"assimilavel";0,679;0,022;0,908;0,007
"assessoramento";0,256;0,003;0,321;0,155
"arrependimento";0;0,022;0,321;0,035
"aquiescencia";0,679;0,305;0,221;0,155
"aposta";0,116;0,04;0,375;0,238
"apontamento";0,756;0,091;0,321;0,155
"anuario";0,096;0,04;0,375;0
"antever";0,316;0,533;0,347;0,374
"antagonismo";0,256;0,022;0,321;0
"anacronico";0,063;0,761;0,321;0,007
"amoldar";0,013;0,761;0,321;0,155
"ambulancia";0,078;0,029;0;0,201
"alocativas";0,256;0,333;0;0,035
"all";0,078;0,029;0,347;0
"alijar";0,316;0,186;0,821;0,579
"alicerce";0,063;0,091;0,221;0,461
"aires";0,063;0,102;0,321;0
"agilidade";0,063;0,305;0,321;0,187
"aderencia";0,079;0,022;0,001;0,155
"abstracto";0,301;0,305;0,321;0,155
"abreu";0,188;0,033;0,483;0,602
"2o";0,078;0,043;0,347;0,867
"2019art";0,763;0,964;0,139;0,248
"xxx";0,198;0,029;0,347;0,107
"wellington";0;0,436;0,347;0,046
"voluntarista";0,316;0,006;0,347;0,201
"viger";0,198;0,938;0,821;0,201
"vicente";0,763;0,964;0,587;0,923
"vergonha";0,078;0,139;0,347;0
"verbo";0,096;0,097;0,375;0,68
"vasconcelos";0,239;0,516;0,53;0,404
"variacao";0,096;0,569;0,375;0,007
"valorar";0,811;0,043;0,347;0,201
"uruguai";0,096;0,569;0,375;0,007
"unilateral";0,078;0,533;0,01;0,579
"uniformizar";0,316;0,043;0,347;0,579
"travel";0,15;0,075;0,442;0
"transmissivel";0,078;0,029;0,347;0
"toxidade";0,096;0,862;0,375;0,052
"totalitarismo";0,096;0,04;0,375;0
"tipicidade";0,316;0,043;0,347;0,579
"terminativo";0;0,029;0,347;0,046
"teratogenese";0,096;0,04;0,375;0
"telefone";0,963;0,04;0,375;0,007
"tecido";0,963;0,189;0,375;0,052
"suposicao";0,393;0,016;0,375;0,263
"suplantar";0,811;0,043;0,347;0,201
"sudito";0,078;0,938;0,347;0,02
"subsuncao";0,811;0,006;0,347;0,046
"subsistema";0,316;0,029;0,347;0
"subestimar";0,393;0,189;0,726;0,052
"standards";0,005;0,029;0,347;0,867
"speech";0,078;0,029;0,347;0
"sozinho";0,078;0,436;0,163;0,107
"soltura";0,393;0,189;0,375;0,007
"socioeducativos";0,393;0,04;0,375;0,001
"socio";0,078;0,139;0,821;0,002
"sobreviver";0,096;0,189;0,375;0,001
"soar";0,096;0,189;0,375;0,001
"sl";0,005;0,436;0,347;0,201
"sisab";0,078;0,029;0,347;0
"sindicabilidade";0,005;0,938;0,347;0,046
"significacao";0,078;0,006;0,347;0,579
"serra";0,316;0,029;0,821;0,002
"seriedade";0,489;0,739;0,622;0,488
"semantica";0,316;0,533;0,347;0,374
"segregar";0,078;0,436;0;0,201
"science";0,096;0,04;0,375;0
"sbpc";0,078;0,139;0,347;0
"sancionatorio";0,078;0,001;0,347;0,201
"salto";0,811;0,139;0,347;0,02
"saltar";0,811;0,436;0,347;0,107
"ruy";0,078;0,139;0,347;0
"roupa";0,078;0,029;0,347;0
"romulo";0,005;0,493;0,483;0,136
"roger";0,078;0,029;0,347;0
"retotalizacao";0,811;0,006;0,347;0,046
"retidao";0,316;0,436;0,347;0,02
"responsabilizar";0,078;0,436;0,347;0,002
"rescisao";0,078;0,029;0,347;0
"reorganizar";0,601;0,186;0,347;0,201
"rentabilidade";0,078;0,436;0,821;0,02
"rene";0,078;0,029;0,347;0
"relativizacao";0,078;0,139;0,347;0
"rejulgamento";0;0,04;0,375;0,059
"reivindicar";0,078;0,139;0,163;0,02
"reitor";0,078;0,436;0;0,867
"reinsercao";0,316;0,533;0,347;0,374
"rediscutir";0;0,436;0,347;0,046
"recreativo";0,078;0,436;0,347;0,002
"qualificador";0,078;0,533;0,347;0,107
"psl";0;0,054;0,407;0,078
"provento";0,078;0,029;0;0,107
"protetivo";0,316;0,938;0,347;0,107
"propugnar";0,393;0,016;0,726;0,059
"profilatico";0,316;0,029;0,347;0
"principiologia";0,078;0,001;0,347;0,201
"preste";0,811;0,029;0,347;0,002
"preposto";0,096;0,189;0,375;0,001
"preestabelecer";0,316;0,043;0,347;0,579
"preconceituoso";0,078;0,029;0,347;0
"precioso";0,601;0,938;0,347;0,867
"power";0,15;0,075;0,442;0
"posteriori";0,811;0,938;0,01;0,201
"positis";0,005;0,436;0,347;0,201
"portador";0,963;0,04;0,375;0,007
"pontuo";0,811;0,938;0,821;0,867
"ponta";0,12;0,054;0,407;0
"pmdb";0,078;0,001;0,347;0,201
"plausivel";0,198;0,436;0,347;0,867
"piorar";0,078;0,436;0,347;0,002
"pg";0,078;0,436;0,347;0,002
"personalista";0,078;0,186;0;0,046
"perpassar";0,078;0;0,347;0,046
"pelotas";0,078;0,029;0,347;0
"pce";0,188;0,104;0,483;0,001
"parir";0,096;0,097;0,375;0,68
"paralisado";0,811;0,029;0;0,579
"parabenizar";0;0,139;0,347;0,046
"orquestrar";0,078;0,436;0,347;0,002
"oneroso";0,12;0,04;0,407;0,9
"oes";0,005;0,139;0,163;0,046
"ocupacional";0,078;0,029;0,347;0
"notificadoras";0,078;0,029;0,347;0
"norberto";0,096;0,04;0,375;0
"negacionismo";0,078;0,029;0,347;0
"nagib";0,005;0,104;0,483;0,602
"mutuar";0,316;0,436;0,347;0,02
"mutatis";0,963;0,097;0,375;0,263
"mutandis";0,963;0,097;0,375;0,263
"mutagenese";0,096;0,04;0,375;0
"monitor";0,096;0,04;0,375;0
"mit";0,188;0,104;0,483;0,001
"migratorio";0,316;0,029;0,347;0
"memoravel";0,04;0,029;0,347;0,374
"med";0,078;0;0,347;0,046
"marginalizar";0,316;0,029;0,347;0
"marginal";0,078;0,436;0,347;0,002
"margarita";0,078;0,029;0,347;0
"marcia";0,078;0,139;0,347;0
"manguezal";0,078;0,029;0,347;0
"madeira";0,239;0,146;0,53;0,003
"lotacao";0,77;0,493;0,483;0,157
"londres";0,078;0,029;0,347;0
"liquido";0,316;0,029;0,347;0
"liame";0;0,436;0,347;0,046
"lee";0,12;0,054;0,407;0
"lago";0,078;0,938;0,347;0,02
"lactante";0,078;0,029;0,347;0
"jaez";0,198;0,186;0,347;0,046
"jabuticaba";0,096;0,04;0,375;0
"itinerante";0,096;0;0,375;0,059
"iter";0,078;0,001;0,821;0,046
"irretratabilidade";0;0,029;0,347;0,046
"irrazoavel";0,188;0,232;0,483;0,654
"ipea";0,078;0,029;0,347;0
"invisivel";0,12;0,054;0,407;0
"inversao";0,601;0,938;0,163;0,201
"inutilidade";0;0,436;0,347;0,046
"intocavel";0,316;0,029;0,347;0
"intimidacao";0,393;0,189;0,375;0,007
"intentar";0,078;0,938;0,347;0,02
"intempestivo";0;0,139;0,347;0,046
"institucionalidade";0,316;0,938;0,347;0,107
"injuriar";0,316;0,029;0,347;0
"ineficiente";0,078;0,043;0,163;0,201
"indiscriminado";0,078;0,029;0,01;0,02
"indiferente";0,316;0,436;0,821;0,107
"inconsistente";0,04;0,139;0,347;0,867
"inconsistencia";0,316;0,186;0,01;0,046
"incompetencia";0,811;0,006;0,347;0,046
"incapacidade";0,316;0,938;0,821;0,374
"impugnam";0;0,139;0,821;0,046
"impeditivo";0,116;0,359;0,375;0,059
"impassivel";0,04;0,533;0,347;0,046
"impar";0,078;0,043;0,163;0,201
"ideas";0,308;0,208;0,587;0,009
"hospitalizacao";0,096;0,04;0,375;0
"homofobia";0,116;0,04;0,375;0,238
"hipotetico";0,198;0,533;0,347;0,201
"hierarquizar";0,078;0,029;0,347;0
"hashtag";0,15;0,949;0,442;0,057
"governance";0,078;0,029;0,347;0
"goldman";0,078;0,029;0,347;0
"genocidio";0,299;0,054;0,407;0,13
"gama";0,316;0,139;0,347;0,002
"fulcro";0,601;0,533;0,347;0,579
"frio";0,078;0,436;0,347;0,002
"fretar";0,239;0,146;0,53;0,003
"fragmentar";0,04;0,139;0,821;0,579
"formalismo";0,393;0,359;0,375;0,68
"fio";0,198;0,139;0,347;0,374
"filar";0,15;0,075;0,442;0
"felicidade";0,393;0,04;0,375;0,001
"fboms";0,078;0,029;0,347;0
"falecido";0,308;0,208;0,587;0,009
"fadusp";0,078;0,029;0,347;0
"exteriorizacao";0,078;0,938;0,347;0,02
"experimentacao";0,078;0,139;0,347;0
"expendidos";0,04;0,533;0,347;0,046
"exemplificar";0,393;0,569;0,375;0,052
"etat";0,096;0,04;0,375;0
"estendido";0,078;0,938;0,01;0,867
"estampar";0,316;0,533;0,821;0,867
"escuso";0;0,139;0,821;0,046
"entrever";0,316;0,043;0,347;0,579
"engendrar";0,078;0,006;0,821;0,201
"enforcement";0,15;0,075;0,442;0
"embarque";0,078;0,029;0,347;0
"ely";0,096;0,04;0,375;0
"elogiar";0;0,139;0,347;0,046
"elo";0,299;0,054;0,622;0,488
"economista";0,078;0,029;0,821;0
"duna";0,078;0,029;0,347;0
"docente";0,12;0,259;0,407;0,002
"disparidade";0,078;0,436;0,347;0,002
"discursivo";0,078;0,029;0,347;0
"diritto";0,078;0,029;0,347;0
"dimoulis";0,078;0,006;0,347;0,579
"difamacao";0,316;0,029;0,347;0
"deturpar";0,811;0,533;0,347;0,867
"desvalor";0,078;0,436;0,347;0,002
"destituicao";0,078;0,006;0,347;0,579
"despachar";0,316;0,001;0,347;0,046
"descritivo";0,198;0,029;0;0,201
"desconforto";0,393;0,359;0,375;0,68
"derivacao";0,078;0,001;0,821;0,046
"default";0,669;0,075;0,442;0,057
"decoro";0,393;0,359;0,375;0,68
"decisum";0;0,436;0,347;0,046
"decidendi";0,601;0,938;0,347;0,867
"dallari";0,096;0,016;0,375;0,724
"cooley";0,188;0,493;0,483;0,017
"controverso";0,078;0,043;0,347;0,867
"contraste";0,811;0,006;0,347;0,046
"contrassenso";0,078;0,139;0,347;0
"contrariado";0,393;0,016;0,726;0,059
"contingenciamentos";0,078;0,139;0;0,046
"contextual";0,078;0,043;0,821;0,579
"contagioso";0,078;0,029;0,347;0
"constitutionnel";0,078;0,029;0,347;0
"constitucionalista";0,078;0,139;0,347;0
"consectario";0,078;0,436;0,347;0,002
"conjugado";0,078;0,043;0,347;0,867
"congress";0,489;0,04;0,407;0,345
"confiavel";0,096;0,569;0,726;0,052
"confiabilidade";0,393;0,04;0,726;0,007
"confeccionar";0,005;0,139;0,347;0,579
"concomitante";0,078;0,006;0,347;0,579
"concertar";0,465;0,104;0,483;0,157
"conamp";0,005;0,493;0,483;0,136
"comparato";0,096;0,569;0,375;0,007
"coincidente";0,811;0,938;0,163;0,579
"coge";0,096;0,04;0,375;0
"cofre";0,096;0,002;0,726;0,059
"cobarde";0,078;0,139;0,347;0
"claudia";0;0,075;0,442;0,103
"claude";0,316;0,029;0,347;0
"civilizado";0,078;0,139;0,347;0
"cinema";0,078;0,938;0,347;0,02
"chuva";0,811;0,029;0,347;0,002
"certificacao";0,862;0,04;0,407;0,078
"cativeiro";0,078;0,029;0,347;0
"cardoso";0,963;0,189;0,375;0,052
"cardiaco";0,15;0,075;0,442;0
"carcinogenese";0,096;0,04;0,375;0
"captar";0,316;0,533;0,163;0,579
"captacao";0,15;0,356;0;0,891
"caluniar";0,316;0,029;0,347;0
"cabral";0,393;0,359;0,375;0,68
"bueno";0,078;0,139;0,347;0
"brooklyn";0,096;0,04;0,375;0
"brandeis";0,078;0,029;0,347;0
"biden";0,12;0,054;0,407;0
"benedito";0,489;0,054;0,407;0,002
"beirao";0,078;0,139;0,347;0
"batista";0,116;0,04;0,375;0,238
"autodeclaracao";0,078;0,029;0,347;0
"arayara";0,77;0,104;0,483;0,017
"aproximado";0,393;0,862;0,375;0,238
"aprendizado";0,078;0,029;0,347;0
"aposentado";0,198;0,139;0,01;0,201
"aparelhamento";0,316;0,029;0,163;0,02
"antifas";0,096;0,04;0,375;0
"analfabeto";0,188;0,104;0,483;0,001
"amor";0,12;0,054;0,407;0
"amante";0,078;0,029;0,347;0
"alvedrio";0,489;0,209;0,069;0,078
"alvaro";0,239;0,687;0,53;0,055
"alargado";0,811;0,533;0,163;0,201
"agrario";0,316;0,029;0,821;0,002
"ago";0,316;0,436;0,347;0,02
"adulto";0,078;0,029;0,347;0
"adiro";0;0,04;0,726;0,059
"adamente";0;0,075;0,442;0,103
"acometer";0,078;0,029;0,347;0
